Age;Attrition;BusinessTravel;DailyRate;Department;DistanceFromHome;Education;EducationField;EmployeeCount;EmployeeNumber;EnvironmentSatisfaction;Gender;HourlyRate;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;MonthlyRate;NumCompaniesWorked;Over18;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
51;No;Travel_Rarely;770;Human Resources;5;3;Life Sciences;1;E3030;3;Male;84;3;4;Manager;2;Divorced;14026;17588;1;Y;Yes;11;3;2;80;1;33;2;3;33;9;0;10
38;No;Travel_Rarely;1009;Sales;2;2;Life Sciences;1;E3031;2;Female;31;3;2;Sales Executive;1;Divorced;6893;19461;3;Y;No;15;3;4;80;1;11;3;3;7;7;1;7
34;No;Travel_Rarely;507;Sales;15;2;Medical;1;E3032;3;Female;66;3;2;Sales Executive;1;Single;6125;23553;1;Y;No;12;3;4;80;0;10;6;4;10;8;9;6
25;No;Travel_Rarely;882;Research & Development;19;1;Medical;1;E3033;4;Male;67;3;1;Laboratory Technician;4;Married;3669;9075;3;Y;No;11;3;3;80;3;7;6;2;3;2;1;2
58;Yes;Travel_Rarely;601;Research & Development;7;4;Medical;1;E3034;3;Female;53;2;3;Manufacturing Director;1;Married;10008;12023;7;Y;Yes;14;3;4;80;0;31;0;2;10;9;5;9
40;No;Travel_Rarely;329;Research & Development;1;4;Life Sciences;1;E3035;2;Male;88;3;1;Laboratory Technician;2;Married;2387;6762;3;Y;No;22;4;3;80;1;7;3;3;4;2;0;3
36;No;Travel_Frequently;607;Sales;7;3;Marketing;1;E3036;1;Female;83;4;2;Sales Executive;1;Married;4639;2261;2;Y;No;16;3;4;80;1;17;2;2;15;7;6;13
48;No;Travel_Rarely;855;Research & Development;4;3;Life Sciences;1;E3037;4;Male;54;3;3;Manufacturing Director;4;Single;7898;18706;1;Y;No;11;3;3;80;0;11;2;3;10;9;0;8
27;No;Travel_Rarely;1291;Sales;11;3;Medical;1;E3038;3;Female;98;4;1;Sales Representative;4;Married;2534;6527;8;Y;No;14;3;2;80;1;5;4;3;1;0;0;0
51;No;Travel_Rarely;1405;Research & Development;11;2;Technical Degree;1;E3039;4;Female;82;2;4;Manufacturing Director;2;Single;13142;24439;3;Y;No;16;3;2;80;0;29;1;2;5;2;0;3
35;No;Travel_Rarely;817;Research & Development;1;3;Medical;1;E3041;4;Female;60;2;2;Laboratory Technician;4;Married;5363;10846;0;Y;No;12;3;2;80;1;10;0;3;9;7;0;0
27;No;Travel_Frequently;793;Sales;2;1;Life Sciences;1;E3042;4;Male;43;1;2;Sales Executive;4;Single;5071;20392;3;Y;No;20;4;2;80;0;8;3;3;6;2;0;0
55;Yes;Travel_Rarely;267;Sales;13;4;Marketing;1;E3043;1;Male;85;4;4;Sales Executive;3;Single;13695;9277;6;Y;Yes;17;3;3;80;0;24;2;2;19;7;3;8
56;No;Travel_Rarely;1369;Research & Development;23;3;Life Sciences;1;E3044;4;Male;68;3;4;Manufacturing Director;2;Married;13402;18235;4;Y;Yes;12;3;1;80;1;33;0;3;19;16;15;9
34;No;Non-Travel;999;Research & Development;26;1;Technical Degree;1;E3045;1;Female;92;2;1;Research Scientist;3;Divorced;2029;15891;1;Y;No;20;4;3;80;3;5;2;3;5;4;0;0
40;No;Travel_Rarely;1202;Research & Development;2;1;Medical;1;E3046;2;Female;89;4;2;Healthcare Representative;3;Divorced;6377;13888;5;Y;No;20;4;2;80;3;15;0;3;12;11;11;8
34;No;Travel_Rarely;285;Research & Development;29;3;Medical;1;E3047;2;Male;86;3;2;Laboratory Technician;3;Married;5429;17491;4;Y;No;13;3;1;80;2;10;1;3;8;7;7;7
31;Yes;Travel_Frequently;703;Sales;2;3;Life Sciences;1;E3048;3;Female;90;2;1;Sales Representative;4;Single;2785;11882;7;Y;No;14;3;3;80;0;3;3;4;1;0;0;0
35;Yes;Travel_Frequently;662;Sales;18;4;Marketing;1;E3049;4;Female;67;3;2;Sales Executive;3;Married;4614;23288;0;Y;Yes;18;3;3;80;1;5;0;2;4;2;3;2
38;No;Travel_Frequently;693;Research & Development;7;3;Life Sciences;1;E3050;4;Male;57;4;1;Research Scientist;3;Divorced;2610;15748;1;Y;No;11;3;4;80;3;4;2;3;4;2;0;3
34;No;Travel_Rarely;404;Research & Development;2;4;Technical Degree;1;E3051;3;Female;98;3;2;Healthcare Representative;4;Single;6687;6163;1;Y;No;11;3;4;80;0;14;2;4;14;11;4;11
28;No;Travel_Rarely;736;Sales;26;3;Life Sciences;1;E3052;3;Male;48;2;2;Sales Executive;1;Married;4724;24232;1;Y;No;11;3;3;80;1;5;0;3;5;3;0;4
31;Yes;Travel_Rarely;330;Research & Development;22;4;Medical;1;E3053;4;Male;98;3;2;Manufacturing Director;3;Married;6179;21057;1;Y;Yes;15;3;4;80;2;10;3;2;10;2;6;7
39;No;Travel_Rarely;1498;Sales;21;4;Life Sciences;1;E3054;1;Male;44;2;2;Sales Executive;4;Married;6120;3567;3;Y;Yes;12;3;4;80;2;8;2;4;5;4;1;4
51;No;Travel_Frequently;541;Sales;2;3;Marketing;1;E3055;2;Male;52;3;3;Sales Executive;2;Married;10596;15395;2;Y;No;11;3;2;80;0;14;5;3;4;2;3;2
41;No;Travel_Frequently;1200;Research & Development;22;3;Life Sciences;1;E3056;4;Female;75;3;2;Research Scientist;4;Divorced;5467;13953;3;Y;Yes;14;3;1;80;2;12;4;2;6;2;3;3
37;No;Travel_Rarely;1439;Research & Development;4;1;Life Sciences;1;E3057;3;Male;54;3;1;Research Scientist;3;Married;2996;5182;7;Y;Yes;15;3;4;80;0;8;2;3;6;4;1;3
33;No;Travel_Frequently;1111;Sales;5;1;Life Sciences;1;E3058;2;Male;61;3;2;Sales Executive;4;Married;9998;19293;6;Y;No;13;3;1;80;0;8;2;4;5;4;1;2
32;No;Travel_Rarely;499;Sales;2;1;Marketing;1;E3059;3;Male;36;3;2;Sales Executive;2;Married;4078;20497;0;Y;Yes;13;3;1;80;3;4;3;2;3;2;1;2
39;No;Non-Travel;1485;Research & Development;25;2;Life Sciences;1;E3060;3;Male;71;3;3;Healthcare Representative;3;Married;10920;3449;3;Y;No;21;4;2;80;1;13;2;3;6;4;0;5
25;No;Travel_Rarely;1372;Sales;18;1;Life Sciences;1;E3061;1;Male;93;4;2;Sales Executive;3;Married;6232;12477;2;Y;No;11;3;2;80;0;6;3;2;3;2;1;2
52;No;Travel_Frequently;322;Research & Development;28;2;Medical;1;E3062;4;Female;59;4;4;Manufacturing Director;3;Married;13247;9731;2;Y;Yes;11;3;2;80;1;24;3;2;5;3;0;2
43;No;Travel_Rarely;930;Research & Development;6;3;Medical;1;E3063;1;Female;73;2;2;Research Scientist;3;Single;4081;20003;1;Y;Yes;14;3;1;80;0;20;3;1;20;7;1;8
27;No;Travel_Rarely;205;Sales;10;3;Marketing;1;E3064;4;Female;98;2;2;Sales Executive;4;Married;5769;7100;1;Y;Yes;11;3;4;80;0;6;3;3;6;2;4;4
27;Yes;Travel_Rarely;135;Research & Development;17;4;Life Sciences;1;E3065;4;Female;51;3;1;Research Scientist;3;Single;2394;25681;1;Y;Yes;13;3;4;80;0;8;2;3;8;2;7;7
26;No;Travel_Rarely;683;Research & Development;2;1;Medical;1;E3066;1;Male;36;2;1;Research Scientist;4;Single;3904;4050;0;Y;No;12;3;4;80;0;5;2;3;4;3;1;1
42;No;Travel_Rarely;1147;Human Resources;10;3;Human Resources;1;E3067;3;Female;31;3;4;Manager;1;Married;16799;16616;0;Y;No;14;3;3;80;1;21;5;3;20;7;0;9
52;No;Travel_Rarely;258;Research & Development;8;4;Other;1;E3068;3;Female;54;3;1;Laboratory Technician;1;Married;2950;17363;9;Y;No;13;3;3;80;0;12;2;1;5;4;0;4
37;No;Travel_Rarely;1462;Research & Development;11;3;Medical;1;E3069;1;Female;94;3;1;Laboratory Technician;3;Single;3629;19106;4;Y;No;18;3;1;80;0;8;6;3;3;2;0;2
35;No;Travel_Frequently;200;Research & Development;18;2;Life Sciences;1;E3070;3;Male;60;3;3;Manufacturing Director;4;Single;9362;19944;2;Y;No;11;3;3;80;0;10;2;3;2;2;2;2
25;No;Travel_Rarely;949;Research & Development;1;3;Technical Degree;1;E3071;1;Male;81;3;1;Laboratory Technician;4;Married;3229;4910;4;Y;No;11;3;2;80;1;7;2;2;3;2;0;2
26;No;Travel_Rarely;652;Research & Development;7;3;Other;1;E3072;3;Male;100;4;1;Laboratory Technician;1;Single;3578;23577;0;Y;No;12;3;4;80;0;8;2;3;7;7;0;7
29;No;Travel_Rarely;332;Human Resources;17;3;Other;1;E3073;2;Male;51;2;3;Human Resources;1;Single;7988;9769;1;Y;No;13;3;1;80;0;10;3;2;10;9;0;9
49;Yes;Travel_Frequently;1475;Research & Development;28;2;Life Sciences;1;E3074;1;Male;97;2;2;Laboratory Technician;1;Single;4284;22710;3;Y;No;20;4;1;80;0;20;2;3;4;3;1;3
29;Yes;Travel_Frequently;337;Research & Development;14;1;Other;1;E3075;3;Female;84;3;3;Healthcare Representative;4;Single;7553;22930;0;Y;Yes;12;3;1;80;0;9;1;3;8;7;7;7
54;No;Travel_Rarely;971;Research & Development;1;3;Medical;1;E3076;4;Female;54;3;4;Research Director;4;Single;17328;5652;6;Y;No;19;3;4;80;0;29;3;2;20;7;12;7
58;No;Travel_Rarely;1055;Research & Development;1;3;Medical;1;E3077;4;Female;76;3;5;Research Director;1;Married;19701;22456;3;Y;Yes;21;4;3;80;1;32;3;3;9;8;1;5
55;No;Travel_Rarely;1136;Research & Development;1;4;Medical;1;E3078;2;Male;81;4;4;Research Director;4;Divorced;14732;12414;2;Y;No;13;3;4;80;2;31;4;4;7;7;0;0
36;No;Travel_Rarely;1174;Sales;3;4;Marketing;1;E3079;1;Female;99;3;2;Sales Executive;2;Single;9278;20763;3;Y;Yes;16;3;4;80;0;15;3;3;5;4;0;1
31;Yes;Travel_Frequently;667;Sales;1;4;Life Sciences;1;E3080;2;Female;50;1;1;Sales Representative;3;Single;1359;16154;1;Y;No;12;3;2;80;0;1;3;3;1;0;0;0
30;No;Travel_Rarely;855;Sales;7;4;Marketing;1;E3081;4;Female;73;3;2;Sales Executive;1;Divorced;4779;12761;7;Y;No;14;3;2;80;2;8;3;3;3;2;0;2
31;No;Travel_Rarely;182;Research & Development;8;5;Life Sciences;1;E3082;1;Female;93;3;4;Research Director;2;Single;16422;8847;3;Y;No;11;3;3;80;0;9;3;4;3;2;1;0
34;No;Travel_Frequently;560;Research & Development;1;4;Other;1;E3083;4;Male;91;3;1;Research Scientist;1;Divorced;2996;20284;5;Y;No;14;3;3;80;2;10;2;3;4;3;1;3
31;Yes;Travel_Rarely;202;Research & Development;8;3;Life Sciences;1;E3084;1;Female;34;2;1;Research Scientist;2;Single;1261;22262;1;Y;No;12;3;3;80;0;1;3;4;1;0;0;0
27;No;Travel_Rarely;1377;Research & Development;11;1;Life Sciences;1;E3085;2;Male;91;3;1;Laboratory Technician;1;Married;2099;7679;0;Y;No;14;3;2;80;0;6;3;4;5;0;1;4
36;No;Travel_Rarely;172;Research & Development;4;4;Life Sciences;1;E3086;1;Male;37;2;2;Laboratory Technician;4;Single;5810;22604;1;Y;No;16;3;3;80;0;10;2;2;10;4;1;8
36;No;Travel_Rarely;329;Sales;16;4;Marketing;1;E3087;3;Female;98;2;2;Sales Executive;1;Married;5647;13494;4;Y;No;13;3;1;80;2;11;3;2;3;2;0;2
47;No;Travel_Rarely;465;Research & Development;1;3;Technical Degree;1;E3088;1;Male;74;3;1;Research Scientist;4;Married;3420;10205;7;Y;No;12;3;3;80;1;17;2;2;6;5;1;2
25;Yes;Travel_Rarely;383;Sales;9;2;Life Sciences;1;E3089;1;Male;68;2;1;Sales Representative;1;Married;4400;15182;3;Y;No;12;3;1;80;0;6;2;3;3;2;2;2
37;No;Non-Travel;1413;Research & Development;5;2;Technical Degree;1;E3090;3;Male;84;4;1;Laboratory Technician;3;Single;3500;25470;0;Y;No;14;3;1;80;0;7;2;1;6;5;1;3
56;No;Travel_Rarely;1255;Research & Development;1;2;Life Sciences;1;E3091;1;Female;90;3;1;Research Scientist;1;Married;2066;10494;2;Y;No;22;4;4;80;1;5;3;4;3;2;1;0
47;No;Travel_Rarely;359;Research & Development;2;4;Medical;1;E3092;1;Female;82;3;4;Research Director;3;Married;17169;26703;3;Y;No;19;3;2;80;2;26;2;4;20;17;5;6
24;No;Travel_Rarely;1476;Sales;4;1;Medical;1;E3093;4;Female;42;3;2;Sales Executive;3;Married;4162;15211;1;Y;Yes;12;3;3;80;2;5;3;3;5;4;0;3
32;No;Travel_Rarely;601;Sales;7;5;Marketing;1;E3094;4;Male;97;3;2;Sales Executive;4;Married;9204;23343;4;Y;No;12;3;3;80;1;7;3;2;4;3;0;3
34;No;Travel_Rarely;401;Research & Development;1;3;Life Sciences;1;E3095;4;Female;86;2;1;Laboratory Technician;2;Married;3294;3708;5;Y;No;17;3;1;80;1;7;2;2;5;4;0;2
41;No;Travel_Rarely;1283;Research & Development;5;5;Medical;1;E3096;2;Male;90;4;1;Research Scientist;3;Married;2127;5561;2;Y;Yes;12;3;1;80;0;7;5;2;4;2;0;3
40;No;Non-Travel;663;Research & Development;9;4;Other;1;E3097;3;Male;81;3;2;Laboratory Technician;3;Divorced;3975;23099;3;Y;No;11;3;3;80;2;11;2;4;8;7;0;7
31;No;Travel_Rarely;326;Sales;8;2;Life Sciences;1;E3098;1;Male;31;3;3;Sales Executive;4;Divorced;10793;8386;1;Y;No;18;3;1;80;1;13;5;3;13;7;9;9
46;Yes;Travel_Rarely;377;Sales;9;3;Marketing;1;E3099;1;Male;52;3;3;Sales Executive;4;Divorced;10096;15986;4;Y;No;11;3;1;80;1;28;1;4;7;7;4;3
39;Yes;Non-Travel;592;Research & Development;2;3;Life Sciences;1;E3100;1;Female;54;2;1;Laboratory Technician;1;Single;3646;17181;2;Y;Yes;23;4;2;80;0;11;2;4;1;0;0;0
31;Yes;Travel_Frequently;1445;Research & Development;1;5;Life Sciences;1;E3101;3;Female;100;4;3;Manufacturing Director;2;Single;7446;8931;1;Y;No;11;3;1;80;0;10;2;3;10;8;4;7
45;No;Travel_Rarely;1038;Research & Development;20;3;Medical;1;E3102;2;Male;95;1;3;Healthcare Representative;1;Divorced;10851;19863;2;Y;Yes;18;3;2;80;1;24;2;3;7;7;0;7
31;No;Travel_Rarely;1398;Human Resources;8;2;Medical;1;E3103;4;Female;96;4;1;Human Resources;2;Single;2109;24609;9;Y;No;18;3;4;80;0;8;3;3;3;2;0;2
31;Yes;Travel_Frequently;523;Research & Development;2;3;Life Sciences;1;E3104;2;Male;94;3;1;Laboratory Technician;4;Married;3722;21081;6;Y;Yes;13;3;3;80;1;7;2;1;2;2;2;2
45;No;Travel_Rarely;1448;Research & Development;29;3;Technical Degree;1;E3105;2;Male;55;3;3;Manufacturing Director;4;Married;9380;14720;4;Y;Yes;18;3;4;80;2;10;4;4;3;1;1;2
48;No;Travel_Rarely;1221;Sales;7;3;Marketing;1;E3106;3;Male;96;3;2;Sales Executive;1;Divorced;5486;24795;4;Y;No;11;3;1;80;3;15;3;3;2;2;2;2
34;Yes;Travel_Rarely;1107;Human Resources;9;4;Technical Degree;1;E3107;1;Female;52;3;1;Human Resources;3;Married;2742;3072;1;Y;No;15;3;4;80;0;2;0;3;2;2;2;2
40;No;Non-Travel;218;Research & Development;8;1;Medical;1;E3108;4;Male;55;2;3;Research Director;2;Divorced;13757;25178;2;Y;No;11;3;3;80;1;16;5;3;9;8;4;8
28;No;Travel_Rarely;866;Sales;5;3;Medical;1;E3109;4;Male;84;3;2;Sales Executive;1;Single;8463;23490;0;Y;No;18;3;4;80;0;6;4;3;5;4;1;3
44;No;Non-Travel;981;Research & Development;5;3;Life Sciences;1;E3110;3;Male;90;2;1;Laboratory Technician;3;Single;3162;7973;3;Y;No;14;3;4;80;0;7;5;3;5;2;0;3
53;No;Travel_Rarely;447;Research & Development;2;3;Medical;1;E3111;4;Male;39;4;4;Research Director;2;Single;16598;19764;4;Y;No;12;3;2;80;0;35;2;2;9;8;8;8
49;No;Travel_Rarely;1495;Research & Development;5;4;Technical Degree;1;E3112;1;Male;96;3;2;Healthcare Representative;3;Married;6651;21534;2;Y;No;14;3;2;80;1;20;0;2;3;2;1;2
40;No;Travel_Rarely;896;Research & Development;2;3;Medical;1;E3113;3;Male;68;3;1;Research Scientist;3;Divorced;2345;8045;2;Y;No;14;3;3;80;1;8;3;4;3;1;1;2
44;No;Travel_Rarely;1467;Research & Development;20;3;Life Sciences;1;E3114;4;Male;49;3;1;Research Scientist;2;Single;3420;21158;1;Y;No;13;3;3;80;0;6;3;2;5;2;1;3
33;No;Travel_Frequently;430;Sales;7;3;Medical;1;E3115;4;Male;54;3;2;Sales Executive;1;Married;4373;17456;0;Y;No;14;3;1;80;2;5;2;3;4;3;0;3
34;No;Travel_Rarely;1326;Sales;3;3;Other;1;E3116;4;Male;81;1;2;Sales Executive;1;Single;4759;15891;3;Y;No;18;3;4;80;0;15;2;3;13;9;3;12
30;No;Travel_Rarely;1358;Sales;16;1;Life Sciences;1;E3117;4;Male;96;3;2;Sales Executive;3;Married;5301;2939;8;Y;No;15;3;3;80;2;4;2;2;2;1;2;2
42;No;Travel_Frequently;748;Research & Development;9;2;Medical;1;E3118;1;Female;74;3;1;Laboratory Technician;4;Single;3673;16458;1;Y;No;13;3;3;80;0;12;3;3;12;9;5;8
44;No;Travel_Frequently;383;Sales;1;5;Marketing;1;E3119;1;Female;79;3;2;Sales Executive;3;Married;4768;9282;7;Y;No;12;3;3;80;1;11;4;2;1;0;0;0
30;No;Non-Travel;990;Research & Development;7;3;Technical Degree;1;E3120;3;Male;64;3;1;Research Scientist;3;Divorced;1274;7152;1;Y;No;13;3;2;80;2;1;2;2;1;0;0;0
57;No;Travel_Rarely;405;Research & Development;1;2;Life Sciences;1;E3121;2;Male;93;4;2;Research Scientist;3;Married;4900;2721;0;Y;No;24;4;1;80;1;13;2;2;12;9;2;8
49;No;Travel_Rarely;1490;Research & Development;7;4;Life Sciences;1;E3122;3;Male;35;3;3;Healthcare Representative;2;Divorced;10466;20948;3;Y;No;14;3;2;80;2;29;3;3;8;7;0;7
34;No;Travel_Frequently;829;Research & Development;15;3;Medical;1;E3123;2;Male;71;3;4;Research Director;1;Divorced;17007;11929;7;Y;No;14;3;4;80;2;16;3;2;14;8;6;9
28;Yes;Travel_Frequently;1496;Sales;1;3;Technical Degree;1;E3124;1;Male;92;3;1;Sales Representative;3;Married;2909;15747;3;Y;No;15;3;4;80;1;5;3;4;3;2;1;2
29;Yes;Travel_Frequently;115;Sales;13;3;Technical Degree;1;E3125;1;Female;51;3;2;Sales Executive;2;Single;5765;17485;5;Y;No;11;3;1;80;0;7;4;1;5;3;0;0
34;Yes;Travel_Rarely;790;Sales;24;4;Medical;1;E3126;1;Female;40;2;2;Sales Executive;2;Single;4599;7815;0;Y;Yes;23;4;3;80;0;16;2;4;15;9;10;10
35;No;Travel_Rarely;660;Sales;7;1;Life Sciences;1;E3127;4;Male;76;3;1;Sales Representative;3;Married;2404;16192;1;Y;No;13;3;1;80;1;1;3;3;1;0;0;0
24;No;Non-Travel;830;Sales;13;2;Life Sciences;1;E3129;4;Female;78;3;1;Sales Representative;2;Married;2033;7103;1;Y;No;13;3;3;80;1;1;2;3;1;0;0;0
44;No;Travel_Frequently;1193;Research & Development;2;1;Medical;1;E3130;2;Male;86;3;3;Manufacturing Director;3;Single;10209;19719;5;Y;Yes;18;3;2;80;0;16;2;2;2;2;2;2
29;No;Travel_Rarely;1246;Sales;19;3;Life Sciences;1;E3131;3;Male;77;2;2;Sales Executive;3;Divorced;8620;23757;1;Y;No;14;3;3;80;2;10;3;3;10;7;0;4
30;No;Travel_Rarely;330;Human Resources;1;3;Life Sciences;1;E3132;3;Male;46;3;1;Human Resources;3;Divorced;2064;15428;0;Y;No;21;4;1;80;1;6;3;4;5;3;1;3
55;No;Travel_Rarely;1229;Research & Development;4;4;Life Sciences;1;E3133;4;Male;30;3;2;Healthcare Representative;3;Married;4035;16143;0;Y;Yes;16;3;2;80;0;4;2;3;3;2;1;2
33;No;Travel_Rarely;1099;Research & Development;4;4;Medical;1;E3134;1;Female;82;2;1;Laboratory Technician;2;Married;3838;8192;8;Y;No;11;3;4;80;0;8;5;3;5;4;0;2
47;No;Travel_Rarely;571;Sales;14;3;Medical;1;E3135;3;Female;78;3;2;Sales Executive;3;Married;4591;24200;3;Y;Yes;17;3;3;80;1;11;4;2;5;4;1;2
28;No;Travel_Rarely;1423;Research & Development;1;3;Life Sciences;1;E3137;1;Male;72;2;1;Research Scientist;3;Divorced;1563;12530;1;Y;No;14;3;4;80;1;1;2;1;1;0;0;0
28;No;Travel_Frequently;467;Sales;7;3;Life Sciences;1;E3138;3;Male;55;3;2;Sales Executive;1;Single;4898;11827;0;Y;No;14;3;4;80;0;5;5;3;4;2;1;3
49;No;Travel_Rarely;271;Research & Development;3;2;Medical;1;E3139;3;Female;43;2;2;Laboratory Technician;1;Married;4789;23070;4;Y;No;25;4;1;80;1;10;3;3;3;2;1;2
29;No;Travel_Frequently;410;Research & Development;2;1;Life Sciences;1;E3140;4;Female;97;3;1;Laboratory Technician;2;Married;3180;4668;0;Y;No;13;3;3;80;3;4;3;3;3;2;0;2
28;No;Travel_Rarely;1083;Research & Development;29;1;Life Sciences;1;E3141;3;Male;96;1;2;Manufacturing Director;2;Married;6549;3173;1;Y;No;14;3;2;80;2;8;2;2;8;6;1;7
32;No;Travel_Rarely;495;Research & Development;10;3;Medical;1;E3143;3;Male;64;3;3;Manager;4;Single;11244;21072;2;Y;No;25;4;2;80;0;10;5;4;5;2;0;0
54;No;Travel_Frequently;1050;Research & Development;11;4;Medical;1;E3144;2;Female;87;3;4;Manager;4;Divorced;16032;24456;3;Y;No;20;4;1;80;1;26;2;3;14;9;1;12
29;Yes;Travel_Rarely;224;Research & Development;1;4;Technical Degree;1;E3145;1;Male;100;2;1;Research Scientist;1;Single;2362;7568;6;Y;No;13;3;3;80;0;11;2;1;9;7;0;7
44;No;Travel_Rarely;136;Research & Development;28;3;Life Sciences;1;E3146;4;Male;32;3;4;Research Director;1;Married;16328;22074;3;Y;No;13;3;3;80;1;24;1;4;20;6;14;17
39;No;Travel_Rarely;1089;Research & Development;6;3;Life Sciences;1;E3147;2;Female;32;3;3;Manufacturing Director;2;Single;8376;9150;4;Y;No;18;3;4;80;0;9;3;3;2;0;2;2
46;No;Travel_Rarely;228;Sales;3;3;Life Sciences;1;E3148;3;Female;51;3;4;Manager;2;Married;16606;11380;8;Y;No;12;3;4;80;1;23;2;4;13;12;5;1
35;No;Travel_Rarely;1029;Research & Development;16;3;Life Sciences;1;E3149;4;Female;91;2;3;Healthcare Representative;2;Single;8606;21195;1;Y;No;19;3;4;80;0;11;3;1;11;8;3;3
23;No;Travel_Rarely;507;Research & Development;20;1;Life Sciences;1;E3150;1;Male;97;3;2;Laboratory Technician;3;Single;2272;24812;0;Y;No;14;3;2;80;0;5;2;3;4;3;1;2
40;Yes;Travel_Rarely;676;Research & Development;9;4;Life Sciences;1;E3151;4;Male;86;3;1;Laboratory Technician;1;Single;2018;21831;3;Y;No;14;3;2;80;0;15;3;1;5;4;1;0
34;No;Travel_Rarely;971;Sales;1;3;Technical Degree;1;E3152;4;Male;64;2;3;Sales Executive;3;Married;7083;12288;1;Y;Yes;14;3;4;80;0;10;3;3;10;9;8;6
31;Yes;Travel_Frequently;561;Research & Development;3;3;Life Sciences;1;E3153;4;Female;33;3;1;Research Scientist;3;Single;4084;4156;1;Y;No;12;3;1;80;0;7;2;1;7;2;7;7
50;No;Travel_Frequently;333;Research & Development;22;5;Medical;1;E3154;3;Male;88;1;4;Research Director;4;Single;14411;24450;1;Y;Yes;13;3;4;80;0;32;2;3;32;6;13;9
34;No;Travel_Rarely;1440;Sales;7;2;Technical Degree;1;E3155;2;Male;55;3;1;Sales Representative;3;Married;2308;4944;0;Y;Yes;25;4;2;80;1;12;4;3;11;10;5;7
42;No;Travel_Rarely;1210;Research & Development;2;3;Medical;1;E3156;3;Male;68;2;1;Laboratory Technician;2;Married;4841;24052;4;Y;No;14;3;2;80;1;4;3;3;1;0;0;0
37;No;Travel_Rarely;674;Research & Development;13;3;Medical;1;E3157;1;Male;47;3;2;Research Scientist;4;Married;4285;3031;1;Y;No;17;3;1;80;0;10;2;3;10;8;3;7
29;No;Travel_Rarely;441;Research & Development;8;1;Other;1;E3158;3;Female;39;1;2;Healthcare Representative;1;Married;9715;7288;3;Y;No;13;3;3;80;1;9;3;3;7;7;0;7
33;No;Travel_Rarely;575;Research & Development;25;3;Life Sciences;1;E3159;4;Male;44;2;2;Manufacturing Director;2;Single;4320;24152;1;Y;No;13;3;4;80;0;5;2;3;5;3;0;2
45;No;Travel_Rarely;950;Research & Development;28;3;Technical Degree;1;E3160;4;Male;97;3;1;Research Scientist;4;Married;2132;4585;4;Y;No;20;4;4;80;1;8;3;3;5;4;0;3
42;No;Travel_Frequently;288;Research & Development;2;3;Life Sciences;1;E3161;4;Male;40;3;3;Healthcare Representative;4;Married;10124;18611;2;Y;Yes;14;3;3;80;1;24;3;1;20;8;13;9
40;No;Travel_Rarely;1342;Sales;9;2;Medical;1;E3162;1;Male;47;3;2;Sales Executive;1;Married;5473;19345;0;Y;No;12;3;4;80;0;9;5;4;8;4;7;1
33;No;Travel_Rarely;589;Research & Development;28;4;Life Sciences;1;E3163;2;Male;79;3;2;Laboratory Technician;3;Married;5207;22949;1;Y;Yes;12;3;2;80;1;15;3;3;15;14;5;7
40;No;Travel_Rarely;898;Human Resources;6;2;Medical;1;E3164;3;Male;38;3;4;Manager;4;Single;16437;17381;1;Y;Yes;21;4;4;80;0;21;2;3;21;7;7;7
24;No;Travel_Rarely;350;Research & Development;21;2;Technical Degree;1;E3165;3;Male;57;2;1;Laboratory Technician;1;Divorced;2296;10036;0;Y;No;14;3;2;80;3;2;3;3;1;1;0;0
40;No;Non-Travel;1142;Research & Development;8;2;Life Sciences;1;E3166;4;Male;72;3;2;Healthcare Representative;4;Divorced;4069;8841;3;Y;Yes;18;3;3;80;0;8;2;3;2;2;2;2
45;No;Travel_Rarely;538;Research & Development;1;4;Technical Degree;1;E3167;1;Male;66;3;3;Healthcare Representative;2;Divorced;7441;20933;1;Y;No;12;3;1;80;3;10;4;3;10;8;7;7
35;No;Travel_Rarely;1402;Sales;28;4;Life Sciences;1;E3168;2;Female;98;2;1;Sales Representative;3;Married;2430;26204;0;Y;No;23;4;1;80;2;6;5;3;5;3;4;2
32;No;Travel_Rarely;824;Research & Development;5;2;Life Sciences;1;E3169;4;Female;67;2;2;Research Scientist;2;Married;5878;15624;3;Y;No;12;3;1;80;1;12;2;3;7;1;2;5
36;No;Travel_Rarely;1157;Sales;2;4;Life Sciences;1;E3170;3;Male;70;3;1;Sales Representative;4;Single;2644;17001;3;Y;Yes;21;4;4;80;0;7;3;2;3;2;1;2
48;No;Travel_Rarely;492;Sales;16;4;Life Sciences;1;E3171;3;Female;96;3;2;Sales Executive;3;Divorced;6439;13693;8;Y;No;14;3;3;80;1;18;2;3;8;7;7;7
29;No;Travel_Rarely;598;Research & Development;9;3;Life Sciences;1;E3172;3;Male;91;4;1;Research Scientist;3;Married;2451;22376;6;Y;No;18;3;1;80;2;5;2;2;1;0;0;0
33;No;Travel_Rarely;1242;Sales;8;4;Life Sciences;1;E3173;1;Male;46;3;2;Sales Executive;1;Married;6392;10589;2;Y;No;13;3;4;80;1;8;6;1;2;2;2;2
